iteration,min_c5,best_program_id,best_found_iteration,combined_score,runtime_s
260,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
261,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
262,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
263,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
264,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
265,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
266,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
267,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
268,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
269,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
270,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
271,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
272,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
273,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
274,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
275,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
276,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
277,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
278,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
279,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
280,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
281,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
282,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
283,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
284,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
285,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
286,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
287,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
288,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
289,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
290,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
291,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
292,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
293,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
294,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
295,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
296,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
297,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
298,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
299,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
300,0.40770596283748894,1dd92c3f-644e-4c20-8224-03e65e553dcb,251,2.4527479767842366,0.6287367343902588
